"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"B-SGD";19.579;0.0299;0.0065;0.0132;0.391;0.8339;"Full";12
"AvaGrad";24.025;0.0354;0.146;0.0218;-0.0251;0.263;"Train";12
"Fisher";113.826;0.0318;0.1454;0.0125;0.3028;0.735;"Train";12
"NBWaVE";114.523;0.03;0.1451;0.0145;0.5186;0.923;"Train";12
"CMF";201.907;0.0318;0.1453;0.0122;0.0457;0.6169;"Train";12
"NMF";217.733;0.0327;0.1456;0.0139;0.0418;0.6317;"Train";12
"NNLM";102.707;0.0307;0.1451;0.0119;0.0394;0.8671;"Train";12
"AIRWLS";103.886;0.0304;0.1451;0.011;0.4729;0.8886;"Train";12
"Newton";54.309;0.0304;0.1451;0.011;0.4373;0.8874;"Train";12
"C-SGD";29.942;0.0297;0.145;0.0124;0.4751;0.8853;"Train";12
"B-SGD";19.579;0.0289;0.1449;0.0128;0.391;0.8339;"Train";12
"AvaGrad";24.025;0.0354;0.4945;0.0225;-0.0251;0.263;"Test";12
"Fisher";113.826;0.0323;0.494;0.0219;0.3028;0.735;"Test";12
"NBWaVE";114.523;0.0324;0.4941;0.0158;0.5186;0.923;"Test";12
"CMF";201.907;0.0324;0.4943;0.0271;0.0457;0.6169;"Test";12
"NMF";217.733;0.0331;0.4941;0.0212;0.0418;0.6317;"Test";12
"NNLM";102.707;0.0312;0.4941;0.0155;0.0394;0.8671;"Test";12
"AIRWLS";103.886;0.031;0.4941;0.019;0.4729;0.8886;"Test";12
"Newton";54.309;0.0311;0.494;0.0208;0.4373;0.8874;"Test";12
"C-SGD";29.942;0.0314;0.4941;0.0151;0.4751;0.8853;"Test";12
"B-SGD";19.579;0.0327;0.4942;0.0147;0.391;0.8339;"Test";12
"AvaGrad";34.264;0.0362;0.0083;0.0242;-0.0133;0.2566;"Full";13
"Fisher";121.025;0.0323;0.0074;0.0141;0.3962;0.8384;"Full";13
"NBWaVE";116.289;0.0311;0.0072;0.0134;0.5445;0.9521;"Full";13
"CMF";195.721;0.0317;0.0074;0.013;0.0735;0.8858;"Full";13
"NMF";217.022;0.0328;0.0076;0.0145;0.0711;0.7916;"Full";13
"NNLM";103.362;0.031;0.0072;0.0112;0.1039;0.9773;"Full";13
"AIRWLS";103.384;0.0308;0.0071;0.0113;0.5718;0.9717;"Full";13
"Newton";54.471;0.0308;0.0071;0.0115;0.5557;0.9724;"Full";13
"C-SGD";30.075;0.0304;0.0071;0.0114;0.5574;0.9568;"Full";13
"B-SGD";19.5;0.0302;0.007;0.0117;0.4373;0.8646;"Full";13
"AvaGrad";34.264;0.0362;0.1463;0.024;-0.0133;0.2566;"Train";13
"Fisher";121.025;0.032;0.1457;0.0113;0.3962;0.8384;"Train";13
"NBWaVE";116.289;0.0304;0.1453;0.0131;0.5445;0.9521;"Train";13
"CMF";195.721;0.0315;0.1455;0.0106;0.0735;0.8858;"Train";13
"NMF";217.022;0.0326;0.1458;0.0124;0.0711;0.7916;"Train";13
"NNLM";103.362;0.0308;0.1453;0.0103;0.1039;0.9773;"Train";13
"AIRWLS";103.384;0.0306;0.1453;0.0096;0.5718;0.9717;"Train";13
"Newton";54.471;0.0306;0.1453;0.0096;0.5557;0.9724;"Train";13
"C-SGD";30.075;0.0299;0.1452;0.0108;0.5574;0.9568;"Train";13
"B-SGD";19.5;0.0293;0.1451;0.0112;0.4373;0.8646;"Train";13
"AvaGrad";34.264;0.0364;0.4954;0.0248;-0.0133;0.2566;"Test";13
"Fisher";121.025;0.0329;0.4947;0.0221;0.3962;0.8384;"Test";13
"NBWaVE";116.289;0.033;0.4949;0.0144;0.5445;0.9521;"Test";13
"CMF";195.721;0.0322;0.4949;0.02;0.0735;0.8858;"Test";13
"NMF";217.022;0.0333;0.4948;0.0205;0.0711;0.7916;"Test";13
"NNLM";103.362;0.0314;0.4948;0.0136;0.1039;0.9773;"Test";13
"AIRWLS";103.384;0.0313;0.4948;0.0163;0.5718;0.9717;"Test";13
"Newton";54.471;0.0313;0.4948;0.017;0.5557;0.9724;"Test";13
"C-SGD";30.075;0.0318;0.4948;0.013;0.5574;0.9568;"Test";13
"B-SGD";19.5;0.0328;0.4949;0.0131;0.4373;0.8646;"Test";13
"AvaGrad";32.439;0.0352;0.0086;0.0214;-0.0355;0.2586;"Full";14
"Fisher";167.631;0.0313;0.0077;0.0139;0.431;0.8717;"Full";14
"NBWaVE";134.595;0.0301;0.0074;0.0135;0.5315;0.9459;"Full";14
"CMF";199.277;0.0308;0.0076;0.0129;0.0823;0.8615;"Full";14
"NMF";218.008;0.0318;0.0078;0.0141;0.0433;0.8667;"Full";14
"NNLM";103.054;0.0301;0.0074;0.0111;0.1534;0.9806;"Full";14
"AIRWLS";103.674;0.0299;0.0074;0.0114;0.5576;0.9703;"Full";14
"Newton";54.475;0.0299;0.0074;0.0116;0.564;0.97;"Full";14
"C-SGD";29.948;0.0294;0.0073;0.0114;0.5545;0.96;"Full";14
"B-SGD";19.62;0.0293;0.0072;0.0117;0.4605;0.8763;"Full";14
"AvaGrad";32.439;0.0351;0.1467;0.0212;-0.0355;0.2586;"Train";14
"Fisher";167.631;0.0311;0.146;0.0113;0.431;0.8717;"Train";14
"NBWaVE";134.595;0.0295;0.1455;0.0132;0.5315;0.9459;"Train";14
"CMF";199.277;0.0306;0.1458;0.0105;0.0823;0.8615;"Train";14
"NMF";218.008;0.0316;0.1461;0.0123;0.0433;0.8667;"Train";14
"NNLM";103.054;0.0299;0.1456;0.0103;0.1534;0.9806;"Train";14
"AIRWLS";103.674;0.0297;0.1456;0.0097;0.5576;0.9703;"Train";14
"Newton";54.475;0.0297;0.1456;0.0097;0.564;0.97;"Train";14
"C-SGD";29.948;0.029;0.1454;0.0108;0.5545;0.96;"Train";14
"B-SGD";19.62;0.0283;0.1453;0.0113;0.4605;0.8763;"Train";14
"AvaGrad";32.439;0.0353;0.4953;0.0218;-0.0355;0.2586;"Test";14
"Fisher";167.631;0.0318;0.4947;0.0213;0.431;0.8717;"Test";14
"NBWaVE";134.595;0.0319;0.4948;0.0143;0.5315;0.9459;"Test";14
"CMF";199.277;0.0312;0.4949;0.0195;0.0823;0.8615;"Test";14
"NMF";218.008;0.0322;0.4947;0.0191;0.0433;0.8667;"Test";14
"NNLM";103.054;0.0305;0.4948;0.0135;0.1534;0.9806;"Test";14
"AIRWLS";103.674;0.0304;0.4948;0.0163;0.5576;0.9703;"Test";14
"Newton";54.475;0.0304;0.4947;0.017;0.564;0.97;"Test";14
"C-SGD";29.948;0.0307;0.4948;0.013;0.5545;0.96;"Test";14
"B-SGD";19.62;0.0319;0.4949;0.0129;0.4605;0.8763;"Test";14
"AvaGrad";336.241;0.0365;0.0066;0.0233;-0.0117;0.2579;"Full";15
"Fisher";74.083;0.0321;0.0059;0.0154;0.3082;0.7518;"Full";15
"NBWaVE";132.397;0.0308;0.0056;0.0151;0.5388;0.9496;"Full";15
"CMF";211.534;0.032;0.0059;0.0156;0.1806;0.6271;"Full";15
"NMF";NA;NA;NA;NA;NA;NA;"Full";15
"NNLM";103.113;0.0307;0.0056;0.0129;0.038;0.8836;"Full";15
"AIRWLS";103.556;0.0304;0.0056;0.0132;0.5076;0.9219;"Full";15
"Newton";54.484;0.0304;0.0056;0.0138;0.5131;0.9146;"Full";15
"C-SGD";29.793;0.0301;0.0055;0.0132;0.4626;0.8815;"Full";15
"B-SGD";19.543;0.0299;0.0055;0.0134;0.3898;0.8238;"Full";15
"AvaGrad";336.241;0.0366;0.1449;0.0232;-0.0117;0.2579;"Train";15
"Fisher";74.083;0.032;0.1443;0.0127;0.3082;0.7518;"Train";15
"NBWaVE";132.397;0.0301;0.144;0.0149;0.5388;0.9496;"Train";15
"CMF";211.534;0.0319;0.1442;0.0126;0.1806;0.6271;"Train";15
"NMF";NA;NA;NA;NA;NA;NA;"Train";15
"NNLM";103.113;0.0305;0.144;0.012;0.038;0.8836;"Train";15
"AIRWLS";103.556;0.0302;0.144;0.0112;0.5076;0.9219;"Train";15
"Newton";54.484;0.0302;0.144;0.0111;0.5131;0.9146;"Train";15
"C-SGD";29.793;0.0296;0.1439;0.0126;0.4626;0.8815;"Train";15
"B-SGD";19.543;0.0289;0.1438;0.013;0.3898;0.8238;"Train";15
"AvaGrad";336.241;0.0365;0.4944;0.0238;-0.0117;0.2579;"Test";15
"Fisher";74.083;0.0326;0.4939;0.023;0.3082;0.7518;"Test";15
"NBWaVE";132.397;0.0327;0.494;0.0158;0.5388;0.9496;"Test";15
"CMF";211.534;0.0325;0.4941;0.0242;0.1806;0.6271;"Test";15
"NMF";NA;NA;NA;NA;NA;NA;"Test";15
"NNLM";103.113;0.0311;0.494;0.0156;0.038;0.8836;"Test";15
"AIRWLS";103.556;0.0309;0.4939;0.0192;0.5076;0.9219;"Test";15
"Newton";54.484;0.0309;0.4939;0.0213;0.5131;0.9146;"Test";15
"C-SGD";29.793;0.0316;0.494;0.015;0.4626;0.8815;"Test";15
"B-SGD";19.543;0.033;0.4941;0.0146;0.3898;0.8238;"Test";15
"AvaGrad";23.71;0.0379;0.0081;0.0223;-0.0271;0.2613;"Full";16
"Fisher";98.322;0.0339;0.0073;0.0149;0.4087;0.8545;"Full";16
"NBWaVE";95.573;0.0326;0.007;0.0142;0.5617;0.959;"Full";16
"CMF";194.399;0.0335;0.0072;0.0142;0.1053;0.6998;"Full";16
"NMF";218.513;0.0346;0.0074;0.0154;0.0302;0.7643;"Full";16
"NNLM";103.638;0.0326;0.007;0.0121;0.0367;0.9795;"Full";16
"AIRWLS";104.377;0.0324;0.007;0.0121;0.5658;0.9783;"Full";16
"Newton";54.484;0.0324;0.007;0.0123;0.5694;0.9778;"Full";16
"C-SGD";30.117;0.032;0.0069;0.0122;0.5514;0.9491;"Full";16
"B-SGD";19.867;0.0318;0.0069;0.0125;0.4767;0.8864;"Full";16
"AvaGrad";23.71;0.0379;0.1463;0.0221;-0.0271;0.2613;"Train";16
"Fisher";98.322;0.0337;0.1457;0.0121;0.4087;0.8545;"Train";16
"NBWaVE";95.573;0.0319;0.1453;0.0139;0.5617;0.959;"Train";16
"CMF";194.399;0.0333;0.1455;0.0115;0.1053;0.6998;"Train";16
"NMF";218.513;0.0344;0.1458;0.0133;0.0302;0.7643;"Train";16
"NNLM";103.638;0.0325;0.1454;0.0112;0.0367;0.9795;"Train";16
"AIRWLS";104.377;0.0322;0.1453;0.0106;0.5658;0.9783;"Train";16
"Newton";54.484;0.0322;0.1453;0.0105;0.5694;0.9778;"Train";16
"C-SGD";30.117;0.0315;0.1452;0.0117;0.5514;0.9491;"Train";16
"B-SGD";19.867;0.0307;0.1451;0.012;0.4767;0.8864;"Train";16
"AvaGrad";23.71;0.038;0.4949;0.0229;-0.0271;0.2613;"Test";16
"Fisher";98.322;0.0344;0.4944;0.0228;0.4087;0.8545;"Test";16
"NBWaVE";95.573;0.0346;0.4945;0.0151;0.5617;0.959;"Test";16
"CMF";194.399;0.0339;0.4946;0.022;0.1053;0.6998;"Test";16
"NMF";218.513;0.035;0.4944;0.0217;0.0302;0.7643;"Test";16
"NNLM";103.638;0.033;0.4945;0.0144;0.0367;0.9795;"Test";16
"AIRWLS";104.377;0.0329;0.4944;0.0166;0.5658;0.9783;"Test";16
"Newton";54.484;0.0329;0.4944;0.0174;0.5694;0.9778;"Test";16
"C-SGD";30.117;0.0335;0.4945;0.0139;0.5514;0.9491;"Test";16
"B-SGD";19.867;0.0348;0.4946;0.0139;0.4767;0.8864;"Test";16
"AvaGrad";36.307;0.0376;0.0082;0.0214;-0.0264;0.2652;"Full";17
"Fisher";124.846;0.0334;0.0073;0.0143;0.3751;0.8084;"Full";17
"NBWaVE";92.374;0.0321;0.007;0.014;0.5807;0.9803;"Full";17
"CMF";205.496;0.0333;0.0073;0.0144;0.0523;0.6266;"Full";17
"NMF";217.31;0.0339;0.0074;0.0146;0.0152;0.7878;"Full";17
"NNLM";102.81;0.0321;0.007;0.0121;0.03;0.922;"Full";17
"AIRWLS";103.813;0.0318;0.007;0.0123;0.5128;0.9468;"Full";17
"Newton";54.529;0.0318;0.007;0.0127;0.5489;0.9565;"Full";17
"C-SGD";29.73;0.0315;0.0069;0.0123;0.5267;0.9435;"Full";17
"B-SGD";19.748;0.0313;0.0069;0.0125;0.4374;0.8452;"Full";17
"AvaGrad";36.307;0.0375;0.1463;0.0213;-0.0264;0.2652;"Train";17
"Fisher";124.846;0.0332;0.1456;0.0123;0.3751;0.8084;"Train";17
"NBWaVE";92.374;0.0314;0.1452;0.0138;0.5807;0.9803;"Train";17
"CMF";205.496;0.0331;0.1455;0.0119;0.0523;0.6266;"Train";17
"NMF";217.31;0.0337;0.1457;0.0133;0.0152;0.7878;"Train";17
"NNLM";102.81;0.0319;0.1453;0.0114;0.03;0.922;"Train";17
"AIRWLS";103.813;0.0316;0.1453;0.0107;0.5128;0.9468;"Train";17
"Newton";54.529;0.0316;0.1453;0.0107;0.5489;0.9565;"Train";17
"C-SGD";29.73;0.031;0.1451;0.0117;0.5267;0.9435;"Train";17
"B-SGD";19.748;0.0303;0.1451;0.0121;0.4374;0.8452;"Train";17
"AvaGrad";36.307;0.0378;0.495;0.0218;-0.0264;0.2652;"Test";17
"Fisher";124.846;0.034;0.4945;0.0199;0.3751;0.8084;"Test";17
"NBWaVE";92.374;0.0341;0.4946;0.0147;0.5807;0.9803;"Test";17
"CMF";205.496;0.0338;0.4947;0.0214;0.0523;0.6266;"Test";17
"NMF";217.31;0.0344;0.4945;0.0183;0.0152;0.7878;"Test";17
"NNLM";102.81;0.0326;0.4946;0.0141;0.03;0.922;"Test";17
"AIRWLS";103.813;0.0325;0.4945;0.0172;0.5128;0.9468;"Test";17
"Newton";54.529;0.0325;0.4945;0.0186;0.5489;0.9565;"Test";17
"C-SGD";29.73;0.0329;0.4946;0.0137;0.5267;0.9435;"Test";17
"B-SGD";19.748;0.0341;0.4947;0.0136;0.4374;0.8452;"Test";17
"AvaGrad";26.511;0.0344;0.0085;0.0173;-0.0174;0.2599;"Full";18
"Fisher";107.324;0.0313;0.0078;0.0127;0.1761;0.6086;"Full";18
"NBWaVE";113.603;0.03;0.0074;0.0124;0.4679;0.9094;"Full";18
"CMF";202.679;0.0313;0.0078;0.0137;0.0305;0.495;"Full";18
"NMF";217.139;0.032;0.0079;0.0131;-0.1039;0.4887;"Full";18
"NNLM";102.49;0.0301;0.0075;0.0107;0.0738;0.7716;"Full";18
"AIRWLS";104.552;0.0299;0.0075;0.0111;0.371;0.8104;"Full";18
"Newton";54.297;0.0299;0.0075;0.0117;0.3653;0.8127;"Full";18
"C-SGD";29.81;0.0295;0.0074;0.0109;0.4211;0.8438;"Full";18
"B-SGD";19.657;0.0294;0.0073;0.011;0.3377;0.7612;"Full";18
"AvaGrad";26.511;0.0344;0.1467;0.0172;-0.0174;0.2599;"Train";18
"Fisher";107.324;0.0312;0.1461;0.0107;0.1761;0.6086;"Train";18
"NBWaVE";113.603;0.0294;0.1456;0.0123;0.4679;0.9094;"Train";18
"CMF";202.679;0.0312;0.146;0.0103;0.0305;0.495;"Train";18
"NMF";217.139;0.0319;0.1462;0.0116;-0.1039;0.4887;"Train";18
"NNLM";102.49;0.03;0.1458;0.0101;0.0738;0.7716;"Train";18
"AIRWLS";104.552;0.0298;0.1457;0.0094;0.371;0.8104;"Train";18
"Newton";54.297;0.0298;0.1457;0.0093;0.3653;0.8127;"Train";18
"C-SGD";29.81;0.0291;0.1456;0.0104;0.4211;0.8438;"Train";18
"B-SGD";19.657;0.0285;0.1455;0.0107;0.3377;0.7612;"Train";18
"AvaGrad";26.511;0.0343;0.4952;0.0176;-0.0174;0.2599;"Test";18
"Fisher";107.324;0.0316;0.4947;0.0184;0.1761;0.6086;"Test";18
"NBWaVE";113.603;0.0316;0.4948;0.0129;0.4679;0.9094;"Test";18
"CMF";202.679;0.0317;0.4949;0.0232;0.0305;0.495;"Test";18
"NMF";217.139;0.0322;0.4948;0.0174;-0.1039;0.4887;"Test";18
"NNLM";102.49;0.0304;0.4947;0.0127;0.0738;0.7716;"Test";18
"AIRWLS";104.552;0.0303;0.4947;0.0161;0.371;0.8104;"Test";18
"Newton";54.297;0.0303;0.4947;0.0186;0.3653;0.8127;"Test";18
"C-SGD";29.81;0.0307;0.4947;0.0122;0.4211;0.8438;"Test";18
"B-SGD";19.657;0.0319;0.4948;0.012;0.3377;0.7612;"Test";18
"AvaGrad";25.721;0.0411;0.0066;0.0224;-0.0242;0.2639;"Full";19
"Fisher";77.603;0.036;0.0058;0.0155;0.4177;0.864;"Full";19
"NBWaVE";96.008;0.0347;0.0056;0.0154;0.5843;0.9778;"Full";19
"CMF";212.089;0.0364;0.0059;0.0163;0.1465;0.6139;"Full";19
"NMF";220.98;0.0368;0.0059;0.016;0.1754;0.8162;"Full";19
"NNLM";103.473;0.0344;0.0056;0.0133;0.0428;0.9859;"Full";19
"AIRWLS";106.585;0.0342;0.0056;0.0135;0.5719;0.9826;"Full";19
"Newton";54.262;0.0342;0.0056;0.014;0.5803;0.9835;"Full";19
"C-SGD";29.75;0.0338;0.0055;0.0135;0.5786;0.9655;"Full";19
"B-SGD";19.81;0.0337;0.0055;0.0138;0.4744;0.8808;"Full";19
"AvaGrad";25.721;0.041;0.145;0.0222;-0.0242;0.2639;"Train";19
"Fisher";77.603;0.0359;0.1443;0.0133;0.4177;0.864;"Train";19
"NBWaVE";96.008;0.0339;0.144;0.0151;0.5843;0.9778;"Train";19
"CMF";212.089;0.0362;0.1443;0.0136;0.1465;0.6139;"Train";19
"NMF";220.98;0.0366;0.1444;0.0146;0.1754;0.8162;"Train";19
"NNLM";103.473;0.0343;0.144;0.0127;0.0428;0.9859;"Train";19
"AIRWLS";106.585;0.034;0.144;0.0118;0.5719;0.9826;"Train";19
"Newton";54.262;0.034;0.144;0.0118;0.5803;0.9835;"Train";19
"C-SGD";29.75;0.0332;0.1439;0.0129;0.5786;0.9655;"Train";19
"B-SGD";19.81;0.0325;0.1438;0.0134;0.4744;0.8808;"Train";19
"AvaGrad";25.721;0.0412;0.4943;0.0228;-0.0242;0.2639;"Test";19
"Fisher";77.603;0.0366;0.4939;0.0218;0.4177;0.864;"Test";19
"NBWaVE";96.008;0.0369;0.4939;0.0161;0.5843;0.9778;"Test";19
"CMF";212.089;0.0369;0.494;0.0241;0.1465;0.6139;"Test";19
"NMF";220.98;0.0373;0.4939;0.02;0.1754;0.8162;"Test";19
"NNLM";103.473;0.035;0.4939;0.0153;0.0428;0.9859;"Test";19
"AIRWLS";106.585;0.0348;0.4939;0.0184;0.5719;0.9826;"Test";19
"Newton";54.262;0.0348;0.4939;0.0204;0.5803;0.9835;"Test";19
"C-SGD";29.75;0.0355;0.4939;0.0152;0.5786;0.9655;"Test";19
"B-SGD";19.81;0.0372;0.494;0.015;0.4744;0.8808;"Test";19
"AvaGrad";25.729;0.0376;0.0072;0.023;-0.0307;0.2575;"Full";20
"Fisher";81.322;0.0334;0.0064;0.0153;0.3106;0.77;"Full";20
"NBWaVE";118.135;0.0321;0.0061;0.015;0.543;0.957;"Full";20
"CMF";203.566;0.0332;0.0064;Inf;0.1787;0.7296;"Full";20
"NMF";NA;NA;NA;NA;NA;NA;"Full";20
"NNLM";103.199;0.0319;0.0062;Inf;0.0581;0.9493;"Full";20
"AIRWLS";103.906;0.0317;0.0061;0.013;0.5659;0.9613;"Full";20
"Newton";54.514;0.0317;0.0061;0.0134;0.5084;0.9543;"Full";20
"C-SGD";30.098;0.0314;0.0061;0.0131;0.5056;0.906;"Full";20
"B-SGD";19.812;0.0312;0.006;0.0133;0.4557;0.8577;"Full";20
"AvaGrad";25.729;0.0376;0.1453;0.0229;-0.0307;0.2575;"Train";20
"Fisher";81.322;0.0333;0.1447;0.0128;0.3106;0.77;"Train";20
"NBWaVE";118.135;0.0314;0.1443;0.0147;0.543;0.957;"Train";20
"CMF";203.566;0.033;0.1445;0.0125;0.1787;0.7296;"Train";20
"NMF";NA;NA;NA;NA;NA;NA;"Train";20
"NNLM";103.199;0.0318;0.1443;0.0119;0.0581;0.9493;"Train";20
"AIRWLS";103.906;0.0316;0.1443;0.0112;0.5659;0.9613;"Train";20
"Newton";54.514;0.0316;0.1443;0.0112;0.5084;0.9543;"Train";20
"C-SGD";30.098;0.0309;0.1442;0.0126;0.5056;0.906;"Train";20
"B-SGD";19.812;0.0301;0.1441;0.0129;0.4557;0.8577;"Train";20
"AvaGrad";25.729;0.0375;0.4949;0.0233;-0.0307;0.2575;"Test";20
"Fisher";81.322;0.0338;0.4944;0.0225;0.3106;0.77;"Test";20
"NBWaVE";118.135;0.0339;0.4945;0.0158;0.543;0.957;"Test";20
"CMF";203.566;0.0337;0.4947;Inf;0.1787;0.7296;"Test";20
"NMF";NA;NA;NA;NA;NA;NA;"Test";20
"NNLM";103.199;0.0323;0.4945;Inf;0.0581;0.9493;"Test";20
"AIRWLS";103.906;0.0321;0.4944;0.0184;0.5659;0.9613;"Test";20
"Newton";54.514;0.0322;0.4944;0.0199;0.5084;0.9543;"Test";20
"C-SGD";30.098;0.0329;0.4945;0.0148;0.5056;0.906;"Test";20
"B-SGD";19.812;0.0343;0.4946;0.0146;0.4557;0.8577;"Test";20
"AvaGrad";25.419;0.0395;0.0073;0.0222;-0.0333;0.2629;"Full";21
"Fisher";127.776;0.035;0.0064;0.0146;0.3503;0.8016;"Full";21
"NBWaVE";119.363;0.0335;0.0062;0.0144;0.5297;0.9435;"Full";21
"CMF";205.434;0.035;0.0065;0.0152;0.0495;0.7;"Full";21
"NMF";217.548;0.0357;0.0066;0.0152;0.0656;0.7178;"Full";21
"NNLM";103.144;0.0336;0.0062;0.0122;0.0197;0.9315;"Full";21
"AIRWLS";103.876;0.0333;0.0062;0.0125;0.5324;0.9468;"Full";21
"Newton";54.47;0.0333;0.0062;0.013;0.5284;0.9482;"Full";21
"C-SGD";30.239;0.0328;0.0061;0.0126;0.4695;0.8747;"Full";21
"B-SGD";20.062;0.0325;0.006;0.0128;0.4103;0.8424;"Full";21
"AvaGrad";25.419;0.0394;0.1453;0.022;-0.0333;0.2629;"Train";21
"Fisher";127.776;0.0347;0.1446;0.0121;0.3503;0.8016;"Train";21
"NBWaVE";119.363;0.0327;0.1443;0.014;0.5297;0.9435;"Train";21
"CMF";205.434;0.0348;0.1446;0.012;0.0495;0.7;"Train";21
"NMF";217.548;0.0355;0.1448;0.0133;0.0656;0.7178;"Train";21
"NNLM";103.144;0.0334;0.1443;0.0113;0.0197;0.9315;"Train";21
"AIRWLS";103.876;0.033;0.1443;0.0106;0.5324;0.9468;"Train";21
"Newton";54.47;0.033;0.1443;0.0106;0.5284;0.9482;"Train";21
"C-SGD";30.239;0.0322;0.1442;0.012;0.4695;0.8747;"Train";21
"B-SGD";20.062;0.0314;0.1441;0.0123;0.4103;0.8424;"Train";21
"AvaGrad";25.419;0.0398;0.4951;0.0229;-0.0333;0.2629;"Test";21
"Fisher";127.776;0.0357;0.4945;0.0221;0.3503;0.8016;"Test";21
"NBWaVE";119.363;0.0358;0.4946;0.0154;0.5297;0.9435;"Test";21
"CMF";205.434;0.0357;0.4947;0.0245;0.0495;0.7;"Test";21
"NMF";217.548;0.0364;0.4946;0.0205;0.0656;0.7178;"Test";21
"NNLM";103.144;0.0342;0.4946;0.0149;0.0197;0.9315;"Test";21
"AIRWLS";103.876;0.034;0.4945;0.018;0.5324;0.9468;"Test";21
"Newton";54.47;0.034;0.4945;0.0201;0.5284;0.9482;"Test";21
"C-SGD";30.239;0.0344;0.4946;0.0145;0.4695;0.8747;"Test";21
"B-SGD";20.062;0.0357;0.4946;0.0142;0.4103;0.8424;"Test";21
"AvaGrad";24.897;0.0351;0.0084;0.0203;-0.0256;0.265;"Full";22
"Fisher";138.74;0.0317;0.0076;0.0138;0.2285;0.666;"Full";22
"NBWaVE";115.759;0.0304;0.0073;0.0134;0.4522;0.8741;"Full";22
"CMF";199.04;0.0314;0.0076;0.0137;0.0246;0.6149;"Full";22
"NMF";NA;NA;NA;NA;NA;NA;"Full";22
"NNLM";103.525;0.0305;0.0074;0.0114;0.0299;0.8363;"Full";22
"AIRWLS";104.486;0.0303;0.0073;0.0119;0.4259;0.8516;"Full";22
"Newton";54.788;0.0303;0.0073;0.0123;0.4351;0.8654;"Full";22
"C-SGD";30.283;0.0299;0.0072;0.0116;0.4625;0.8704;"Full";22
"B-SGD";20.034;0.0297;0.0072;0.0118;0.3781;0.8079;"Full";22
"AvaGrad";24.897;0.035;0.1466;0.0201;-0.0256;0.265;"Train";22
"Fisher";138.74;0.0315;0.146;0.0114;0.2285;0.666;"Train";22
"NBWaVE";115.759;0.0297;0.1455;0.0131;0.4522;0.8741;"Train";22
"CMF";199.04;0.0311;0.1458;0.0107;0.0246;0.6149;"Train";22
"NMF";NA;NA;NA;NA;NA;NA;"Train";22
"NNLM";103.525;0.0303;0.1456;0.0105;0.0299;0.8363;"Train";22
"AIRWLS";104.486;0.0301;0.1456;0.0099;0.4259;0.8516;"Train";22
"Newton";54.788;0.0301;0.1456;0.0098;0.4351;0.8654;"Train";22
"C-SGD";30.283;0.0294;0.1455;0.011;0.4625;0.8704;"Train";22
"B-SGD";20.034;0.0288;0.1454;0.0113;0.3781;0.8079;"Train";22
"AvaGrad";24.897;0.0354;0.4952;0.0208;-0.0256;0.265;"Test";22
"Fisher";138.74;0.0324;0.4946;0.0208;0.2285;0.666;"Test";22
"NBWaVE";115.759;0.0325;0.4947;0.0143;0.4522;0.8741;"Test";22
"CMF";199.04;0.032;0.4948;0.0223;0.0246;0.6149;"Test";22
"NMF";NA;NA;NA;NA;NA;NA;"Test";22
"NNLM";103.525;0.0311;0.4947;0.014;0.0299;0.8363;"Test";22
"AIRWLS";104.486;0.031;0.4946;0.0176;0.4259;0.8516;"Test";22
"Newton";54.788;0.031;0.4946;0.0195;0.4351;0.8654;"Test";22
"C-SGD";30.283;0.0313;0.4947;0.0134;0.4625;0.8704;"Test";22
"B-SGD";20.034;0.0322;0.4947;0.0131;0.3781;0.8079;"Test";22
"AvaGrad";339.976;0.0374;0.0084;0.0206;-0.0186;0.2616;"Full";23
"Fisher";144.285;0.0337;0.0076;0.0139;0.1623;0.601;"Full";23
"NBWaVE";93.902;0.0321;0.0073;0.0132;0.5187;0.9343;"Full";23
"CMF";204.674;0.0333;0.0075;0.0136;0.0482;0.5791;"Full";23
"NMF";218.121;0.0343;0.0077;0.0142;0.0359;0.5519;"Full";23
"NNLM";103.318;0.0323;0.0073;0.0112;0.0073;0.7711;"Full";23
"AIRWLS";105.058;0.0319;0.0073;0.0115;0.4683;0.8829;"Full";23
"Newton";54.681;0.032;0.0073;0.0119;0.451;0.8784;"Full";23
"C-SGD";30.26;0.0314;0.0071;0.0114;0.4527;0.8731;"Full";23
"B-SGD";20.031;0.0312;0.0071;0.0115;0.3204;0.7828;"Full";23
"AvaGrad";339.976;0.0374;0.1468;0.0203;-0.0186;0.2616;"Train";23
"Fisher";144.285;0.0336;0.1462;0.0114;0.1623;0.601;"Train";23
"NBWaVE";93.902;0.0314;0.1457;0.013;0.5187;0.9343;"Train";23
"CMF";204.674;0.0331;0.146;0.0107;0.0482;0.5791;"Train";23
"NMF";218.121;0.0342;0.1463;0.0123;0.0359;0.5519;"Train";23
"NNLM";103.318;0.0321;0.1458;0.0105;0.0073;0.7711;"Train";23
"AIRWLS";105.058;0.0318;0.1458;0.0099;0.4683;0.8829;"Train";23
"Newton";54.681;0.0318;0.1458;0.0099;0.451;0.8784;"Train";23
"C-SGD";30.26;0.0309;0.1456;0.0109;0.4527;0.8731;"Train";23
"B-SGD";20.031;0.0302;0.1455;0.0112;0.3204;0.7828;"Train";23
