"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"B-SGD";24.841;0.0285;0.0065;0.0115;0.4108;0.7898;"Full";12
"AvaGrad";27.619;0.0338;0.1454;0.0189;-0.026;0.2613;"Train";12
"Fisher";299.916;0.0302;0.1449;0.0106;0.2508;0.6726;"Train";12
"NBWaVE";155.955;0.0276;0.1443;0.0128;0.5024;0.8712;"Train";12
"CMF";352.736;0.03;0.1447;0.0102;0.052;0.5518;"Train";12
"NMF";326.041;0.0307;0.145;0.0116;0.0563;0.5986;"Train";12
"NNLM";141.928;0.0289;0.1445;0.01;0.0086;0.8248;"Train";12
"AIRWLS";134.904;0.0287;0.1445;0.0093;0.4845;0.8627;"Train";12
"Newton";62.459;0.0287;0.1445;0.0093;0.4964;0.862;"Train";12
"C-SGD";35.363;0.0276;0.1443;0.0107;0.4587;0.841;"Train";12
"B-SGD";24.841;0.027;0.1443;0.011;0.4108;0.7898;"Train";12
"AvaGrad";27.619;0.0337;0.4955;0.0195;-0.026;0.2613;"Test";12
"Fisher";299.916;0.0308;0.4949;0.022;0.2508;0.6726;"Test";12
"NBWaVE";155.955;0.0312;0.4951;0.014;0.5024;0.8712;"Test";12
"CMF";352.736;0.0309;0.4953;0.0286;0.052;0.5518;"Test";12
"NMF";326.041;0.0312;0.495;0.0204;0.0563;0.5986;"Test";12
"NNLM";141.928;0.0295;0.4951;0.014;0.0086;0.8248;"Test";12
"AIRWLS";134.904;0.0295;0.495;0.0185;0.4845;0.8627;"Test";12
"Newton";62.459;0.0296;0.495;0.0223;0.4964;0.862;"Test";12
"C-SGD";35.363;0.0306;0.4951;0.0134;0.4587;0.841;"Test";12
"B-SGD";24.841;0.0326;0.4952;0.0131;0.4108;0.7898;"Test";12
"AvaGrad";44.885;0.0386;0.0081;0.023;-0.0419;0.2797;"Full";13
"Fisher";216.901;0.0338;0.0071;0.0144;0.3201;0.7864;"Full";13
"NBWaVE";153.557;0.0319;0.0067;0.0135;0.5557;0.9089;"Full";13
"CMF";358.744;0.0336;0.0071;Inf;0.0627;0.6717;"Full";13
"NMF";326.117;0.0346;0.0073;0.0148;0.0713;0.702;"Full";13
"NNLM";141.668;0.0322;0.0069;0.011;0.1055;0.9191;"Full";13
"AIRWLS";134.587;0.0319;0.0068;0.0113;0.5876;0.9332;"Full";13
"Newton";62.618;0.0319;0.0068;0.0122;0.5885;0.9379;"Full";13
"C-SGD";35.317;0.0314;0.0067;0.0113;0.5593;0.9065;"Full";13
"B-SGD";24.757;0.0313;0.0067;0.0115;0.4836;0.8439;"Full";13
"AvaGrad";44.885;0.0386;0.1464;0.0229;-0.0419;0.2797;"Train";13
"Fisher";216.901;0.0335;0.1457;0.0104;0.3201;0.7864;"Train";13
"NBWaVE";153.557;0.0308;0.1451;0.0131;0.5557;0.9089;"Train";13
"CMF";358.744;0.0333;0.1455;0.01;0.0627;0.6717;"Train";13
"NMF";326.117;0.0344;0.1458;0.0114;0.0713;0.702;"Train";13
"NNLM";141.668;0.032;0.1452;0.0098;0.1055;0.9191;"Train";13
"AIRWLS";134.587;0.0317;0.1452;0.0091;0.5876;0.9332;"Train";13
"Newton";62.618;0.0317;0.1452;0.0091;0.5885;0.9379;"Train";13
"C-SGD";35.317;0.0306;0.145;0.0105;0.5593;0.9065;"Train";13
"B-SGD";24.757;0.0296;0.1449;0.011;0.4836;0.8439;"Train";13
"AvaGrad";44.885;0.0387;0.4948;0.0235;-0.0419;0.2797;"Test";13
"Fisher";216.901;0.0345;0.4941;0.0255;0.3201;0.7864;"Test";13
"NBWaVE";153.557;0.035;0.4943;0.0145;0.5557;0.9089;"Test";13
"CMF";358.744;0.0344;0.4945;Inf;0.0627;0.6717;"Test";13
"NMF";326.117;0.0352;0.4942;0.0241;0.0713;0.702;"Test";13
"NNLM";141.668;0.0328;0.4943;0.0144;0.1055;0.9191;"Test";13
"AIRWLS";134.587;0.0327;0.4943;0.0176;0.5876;0.9332;"Test";13
"Newton";62.618;0.0327;0.4942;0.0209;0.5885;0.9379;"Test";13
"C-SGD";35.317;0.0338;0.4943;0.0135;0.5593;0.9065;"Test";13
"B-SGD";24.757;0.0361;0.4944;0.0131;0.4836;0.8439;"Test";13
"AvaGrad";392.796;0.0361;0.0074;0.0266;-0.0208;0.2769;"Full";14
"Fisher";194.957;0.0315;0.0065;0.0157;0.4566;0.8493;"Full";14
"NBWaVE";130.098;0.0298;0.0061;0.0151;0.5401;0.9015;"Full";14
"CMF";355.433;0.0311;0.0064;0.0165;0.3108;0.8549;"Full";14
"NMF";NA;NA;NA;NA;NA;NA;"Full";14
"NNLM";142.64;0.0302;0.0062;0.0124;0.1148;0.95;"Full";14
"AIRWLS";134.625;0.0299;0.0062;0.0127;0.6037;0.9509;"Full";14
"Newton";62.627;0.0299;0.0062;0.0134;0.5926;0.9488;"Full";14
"C-SGD";35.495;0.0295;0.0061;0.0127;0.5737;0.9293;"Full";14
"B-SGD";24.834;0.0293;0.0061;0.0131;0.5255;0.8718;"Full";14
"AvaGrad";392.796;0.0361;0.1457;0.0263;-0.0208;0.2769;"Train";14
"Fisher";194.957;0.0313;0.145;0.0118;0.4566;0.8493;"Train";14
"NBWaVE";130.098;0.0287;0.1445;0.0146;0.5401;0.9015;"Train";14
"CMF";355.433;0.0308;0.1448;0.0112;0.3108;0.8549;"Train";14
"NMF";NA;NA;NA;NA;NA;NA;"Train";14
"NNLM";142.64;0.03;0.1446;0.0111;0.1148;0.95;"Train";14
"AIRWLS";134.625;0.0297;0.1446;0.0103;0.6037;0.9509;"Train";14
"Newton";62.627;0.0296;0.1446;0.0103;0.5926;0.9488;"Train";14
"C-SGD";35.495;0.0287;0.1445;0.0119;0.5737;0.9293;"Train";14
"B-SGD";24.834;0.0277;0.1444;0.0125;0.5255;0.8718;"Train";14
"AvaGrad";392.796;0.0362;0.4946;0.0273;-0.0208;0.2769;"Test";14
"Fisher";194.957;0.0322;0.4939;0.0268;0.4566;0.8493;"Test";14
"NBWaVE";130.098;0.0327;0.4941;0.0163;0.5401;0.9015;"Test";14
"CMF";355.433;0.0318;0.4941;0.0318;0.3108;0.8549;"Test";14
"NMF";NA;NA;NA;NA;NA;NA;"Test";14
"NNLM";142.64;0.0307;0.4941;0.016;0.1148;0.95;"Test";14
"AIRWLS";134.625;0.0307;0.494;0.0196;0.6037;0.9509;"Test";14
"Newton";62.627;0.0308;0.494;0.0222;0.5926;0.9488;"Test";14
"C-SGD";35.495;0.0318;0.4941;0.0151;0.5737;0.9293;"Test";14
"B-SGD";24.834;0.0339;0.4942;0.0147;0.5255;0.8718;"Test";14
"AvaGrad";399.669;0.0339;0.0076;0.0232;-0.0152;0.2591;"Full";15
"Fisher";127.059;0.0299;0.0067;0.0143;0.3144;0.7457;"Full";15
"NBWaVE";156.29;0.0283;0.0063;0.0139;0.527;0.885;"Full";15
"CMF";354.16;0.0297;0.0067;0.0152;0.0416;0.7054;"Full";15
"NMF";NA;NA;NA;NA;NA;NA;"Full";15
"NNLM";142.444;0.0287;0.0065;0.0115;0.2123;0.9109;"Full";15
"AIRWLS";134.949;0.0285;0.0064;0.012;0.5536;0.9101;"Full";15
"Newton";62.417;0.0285;0.0064;0.0128;0.5429;0.909;"Full";15
"C-SGD";35.211;0.0281;0.0063;0.0118;0.5334;0.8868;"Full";15
"B-SGD";24.743;0.0279;0.0063;0.012;0.4431;0.8179;"Full";15
"AvaGrad";399.669;0.0338;0.1457;0.023;-0.0152;0.2591;"Train";15
"Fisher";127.059;0.0297;0.1451;0.0109;0.3144;0.7457;"Train";15
"NBWaVE";156.29;0.0273;0.1445;0.0135;0.527;0.885;"Train";15
"CMF";354.16;0.0294;0.1449;0.0104;0.0416;0.7054;"Train";15
"NMF";NA;NA;NA;NA;NA;NA;"Train";15
"NNLM";142.444;0.0285;0.1447;0.0103;0.2123;0.9109;"Train";15
"AIRWLS";134.949;0.0282;0.1447;0.0096;0.5536;0.9101;"Train";15
"Newton";62.417;0.0282;0.1447;0.0096;0.5429;0.909;"Train";15
"C-SGD";35.211;0.0273;0.1445;0.011;0.5334;0.8868;"Train";15
"B-SGD";24.743;0.0264;0.1445;0.0114;0.4431;0.8179;"Train";15
"AvaGrad";399.669;0.034;0.4949;0.0237;-0.0152;0.2591;"Test";15
"Fisher";127.059;0.0306;0.4943;0.0241;0.3144;0.7457;"Test";15
"NBWaVE";156.29;0.0311;0.4945;0.0149;0.527;0.885;"Test";15
"CMF";354.16;0.0304;0.4946;0.029;0.0416;0.7054;"Test";15
"NMF";NA;NA;NA;NA;NA;NA;"Test";15
"NNLM";142.444;0.0292;0.4945;0.0149;0.2123;0.9109;"Test";15
"AIRWLS";134.949;0.0292;0.4944;0.019;0.5536;0.9101;"Test";15
"Newton";62.417;0.0293;0.4944;0.0219;0.5429;0.909;"Test";15
"C-SGD";35.211;0.0304;0.4945;0.0141;0.5334;0.8868;"Test";15
"B-SGD";24.743;0.0322;0.4946;0.0137;0.4431;0.8179;"Test";15
"AvaGrad";29.646;0.0378;0.0086;0.0223;-0.0332;0.2681;"Full";16
"Fisher";172.202;0.0334;0.0076;0.014;0.4199;0.8191;"Full";16
"NBWaVE";132.228;0.0316;0.0072;0.0136;0.546;0.9029;"Full";16
"CMF";352.233;0.0331;0.0076;Inf;0.1875;0.8235;"Full";16
"NMF";325.701;0.0341;0.0078;0.0143;0.0879;0.8033;"Full";16
"NNLM";142.715;0.032;0.0073;0.0113;0.0803;0.9731;"Full";16
"AIRWLS";134.76;0.0318;0.0073;0.0117;0.5795;0.9298;"Full";16
"Newton";62.133;0.0318;0.0073;0.0123;0.5656;0.9292;"Full";16
"C-SGD";35.12;0.0312;0.0071;0.0116;0.5674;0.9162;"Full";16
"B-SGD";24.554;0.031;0.0071;0.0117;0.5314;0.8933;"Full";16
"AvaGrad";29.646;0.0378;0.1467;0.0221;-0.0332;0.2681;"Train";16
"Fisher";172.202;0.0333;0.1459;0.0109;0.4199;0.8191;"Train";16
"NBWaVE";132.228;0.0306;0.1453;0.0132;0.546;0.9029;"Train";16
"CMF";352.233;0.0329;0.1457;Inf;0.1875;0.8235;"Train";16
"NMF";325.701;0.034;0.146;0.012;0.0879;0.8033;"Train";16
"NNLM";142.715;0.0319;0.1455;0.0102;0.0803;0.9731;"Train";16
"AIRWLS";134.76;0.0316;0.1454;0.0094;0.5795;0.9298;"Train";16
"Newton";62.133;0.0316;0.1455;0.0094;0.5656;0.9292;"Train";16
"C-SGD";35.12;0.0304;0.1452;0.0109;0.5674;0.9162;"Train";16
"B-SGD";24.554;0.0296;0.1451;0.0112;0.5314;0.8933;"Train";16
"AvaGrad";29.646;0.0377;0.4953;0.0229;-0.0332;0.2681;"Test";16
"Fisher";172.202;0.0339;0.4947;0.0227;0.4199;0.8191;"Test";16
"NBWaVE";132.228;0.0344;0.4949;0.0146;0.546;0.9029;"Test";16
"CMF";352.233;0.0336;0.495;0.0253;0.1875;0.8235;"Test";16
"NMF";325.701;0.0344;0.4948;0.0209;0.0879;0.8033;"Test";16
"NNLM";142.715;0.0325;0.4949;0.0143;0.0803;0.9731;"Test";16
"AIRWLS";134.76;0.0323;0.4948;0.0183;0.5795;0.9298;"Test";16
"Newton";62.133;0.0324;0.4948;0.0206;0.5656;0.9292;"Test";16
"C-SGD";35.12;0.0333;0.4949;0.0137;0.5674;0.9162;"Test";16
"B-SGD";24.554;0.0352;0.495;0.0134;0.5314;0.8933;"Test";16
"AvaGrad";47.895;0.0382;0.0073;0.0232;-0.0224;0.2643;"Full";17
"Fisher";201.811;0.0343;0.0066;0.0158;0.3832;0.8197;"Full";17
"NBWaVE";131.248;0.0324;0.0062;0.0156;0.5391;0.8975;"Full";17
"CMF";353.352;0.0341;0.0066;0.017;0.1554;0.7834;"Full";17
"NMF";325.645;0.0349;0.0067;0.0162;0.0119;0.7934;"Full";17
"NNLM";142.284;0.0329;0.0063;0.0131;0.2052;0.9601;"Full";17
"AIRWLS";136.222;0.0327;0.0063;0.0137;0.5628;0.9258;"Full";17
"Newton";63.393;0.0327;0.0063;0.0143;0.5686;0.9228;"Full";17
"C-SGD";35.057;0.0321;0.0062;0.0135;0.5595;0.91;"Full";17
"B-SGD";24.664;0.0319;0.0062;0.0139;0.5207;0.8773;"Full";17
"AvaGrad";47.895;0.0382;0.1456;0.0231;-0.0224;0.2643;"Train";17
"Fisher";201.811;0.0341;0.145;0.0126;0.3832;0.8197;"Train";17
"NBWaVE";131.248;0.0313;0.1445;0.0151;0.5391;0.8975;"Train";17
"CMF";353.352;0.0337;0.1448;0.012;0.1554;0.7834;"Train";17
"NMF";325.645;0.0347;0.1451;0.0137;0.0119;0.7934;"Train";17
"NNLM";142.284;0.0326;0.1446;0.0119;0.2052;0.9601;"Train";17
"AIRWLS";136.222;0.0324;0.1446;0.0111;0.5628;0.9258;"Train";17
"Newton";63.393;0.0324;0.1446;0.0111;0.5686;0.9228;"Train";17
"C-SGD";35.057;0.0313;0.1444;0.0126;0.5595;0.91;"Train";17
"B-SGD";24.664;0.0302;0.1444;0.0132;0.5207;0.8773;"Train";17
"AvaGrad";47.895;0.0383;0.4947;0.0234;-0.0224;0.2643;"Test";17
"Fisher";201.811;0.035;0.4941;0.0248;0.3832;0.8197;"Test";17
"NBWaVE";131.248;0.0355;0.4943;0.0168;0.5391;0.8975;"Test";17
"CMF";353.352;0.035;0.4945;0.0312;0.1554;0.7834;"Test";17
"NMF";325.645;0.0355;0.4942;0.0232;0.0119;0.7934;"Test";17
"NNLM";142.284;0.0334;0.4943;0.0166;0.2052;0.9601;"Test";17
"AIRWLS";136.222;0.0335;0.4943;0.0211;0.5628;0.9258;"Test";17
"Newton";63.393;0.0336;0.4943;0.0233;0.5686;0.9228;"Test";17
"C-SGD";35.057;0.0346;0.4944;0.016;0.5595;0.91;"Test";17
"B-SGD";24.664;0.0369;0.4944;0.0157;0.5207;0.8773;"Test";17
"AvaGrad";28.525;0.0411;0.008;0.0208;-0.0347;0.2693;"Full";18
"Fisher";240.474;0.0361;0.0071;0.0133;0.3763;0.7929;"Full";18
"NBWaVE";131.502;0.034;0.0066;0.013;0.5563;0.9182;"Full";18
"CMF";356.322;0.0362;0.0071;0.0145;0.0894;0.713;"Full";18
"NMF";325.494;0.0369;0.0072;0.0137;0.1334;0.7742;"Full";18
"NNLM";141.644;0.0345;0.0068;0.0107;0.1579;0.9331;"Full";18
"AIRWLS";134.423;0.0342;0.0067;0.011;0.5522;0.9175;"Full";18
"Newton";62.375;0.0342;0.0067;0.0117;0.5444;0.9139;"Full";18
"C-SGD";35.05;0.0336;0.0066;0.011;0.5783;0.9257;"Full";18
"B-SGD";24.662;0.0337;0.0066;0.0113;0.4871;0.8401;"Full";18
"AvaGrad";28.525;0.0411;0.1465;0.0207;-0.0347;0.2693;"Train";18
"Fisher";240.474;0.0359;0.1457;0.0099;0.3763;0.7929;"Train";18
"NBWaVE";131.502;0.0329;0.1451;0.0127;0.5563;0.9182;"Train";18
"CMF";356.322;0.0359;0.1456;0.0097;0.0894;0.713;"Train";18
"NMF";325.494;0.0368;0.1459;0.0111;0.1334;0.7742;"Train";18
"NNLM";141.644;0.0343;0.1453;0.0094;0.1579;0.9331;"Train";18
"AIRWLS";134.423;0.034;0.1453;0.0087;0.5522;0.9175;"Train";18
"Newton";62.375;0.0339;0.1453;0.0087;0.5444;0.9139;"Train";18
"C-SGD";35.05;0.0327;0.1451;0.0103;0.5783;0.9257;"Train";18
"B-SGD";24.662;0.0318;0.1451;0.0107;0.4871;0.8401;"Train";18
"AvaGrad";28.525;0.0411;0.4945;0.0214;-0.0347;0.2693;"Test";18
"Fisher";240.474;0.0368;0.4939;0.0229;0.3763;0.7929;"Test";18
"NBWaVE";131.502;0.0371;0.4941;0.0138;0.5563;0.9182;"Test";18
"CMF";356.322;0.0369;0.4942;0.0279;0.0894;0.713;"Test";18
"NMF";325.494;0.0374;0.4939;0.0211;0.1334;0.7742;"Test";18
"NNLM";141.644;0.035;0.4941;0.0142;0.1579;0.9331;"Test";18
"AIRWLS";134.423;0.0349;0.494;0.0177;0.5522;0.9175;"Test";18
"Newton";62.375;0.035;0.494;0.0204;0.5444;0.9139;"Test";18
"C-SGD";35.05;0.0362;0.4941;0.0131;0.5783;0.9257;"Test";18
"B-SGD";24.662;0.039;0.4941;0.0128;0.4871;0.8401;"Test";18
"AvaGrad";29.555;0.0368;0.0077;0.0227;-0.0296;0.2679;"Full";19
"Fisher";137.811;0.0326;0.0068;0.0146;0.4374;0.8378;"Full";19
"NBWaVE";129.181;0.0306;0.0064;0.0142;0.5662;0.9216;"Full";19
"CMF";347.53;0.0324;0.0068;0.0159;0.1017;0.7884;"Full";19
"NMF";NA;NA;NA;NA;NA;NA;"Full";19
"NNLM";141.845;0.0312;0.0065;0.0117;0.0529;0.9651;"Full";19
"AIRWLS";134.337;0.031;0.0065;0.0121;0.5957;0.9463;"Full";19
"Newton";62.858;0.031;0.0065;0.0128;0.5967;0.9401;"Full";19
"C-SGD";35.265;0.0305;0.0064;0.012;0.5943;0.9412;"Full";19
"B-SGD";24.657;0.0303;0.0064;0.0123;0.5353;0.8965;"Full";19
"AvaGrad";29.555;0.0368;0.1458;0.0225;-0.0296;0.2679;"Train";19
"Fisher";137.811;0.0324;0.1451;0.011;0.4374;0.8378;"Train";19
"NBWaVE";129.181;0.0296;0.1445;0.0138;0.5662;0.9216;"Train";19
"CMF";347.53;0.0322;0.1449;0.0105;0.1017;0.7884;"Train";19
"NMF";NA;NA;NA;NA;NA;NA;"Train";19
"NNLM";141.845;0.0311;0.1447;0.0104;0.0529;0.9651;"Train";19
"AIRWLS";134.337;0.0308;0.1447;0.0096;0.5957;0.9463;"Train";19
"Newton";62.858;0.0307;0.1447;0.0096;0.5967;0.9401;"Train";19
"C-SGD";35.265;0.0297;0.1445;0.0111;0.5943;0.9412;"Train";19
"B-SGD";24.657;0.0288;0.1444;0.0117;0.5353;0.8965;"Train";19
"AvaGrad";29.555;0.0368;0.495;0.0234;-0.0296;0.2679;"Test";19
"Fisher";137.811;0.0332;0.4944;0.0248;0.4374;0.8378;"Test";19
"NBWaVE";129.181;0.0336;0.4946;0.0152;0.5662;0.9216;"Test";19
"CMF";347.53;0.0331;0.4947;0.0316;0.1017;0.7884;"Test";19
"NMF";NA;NA;NA;NA;NA;NA;"Test";19
"NNLM";141.845;0.0317;0.4946;0.0154;0.0529;0.9651;"Test";19
"AIRWLS";134.337;0.0316;0.4946;0.0191;0.5957;0.9463;"Test";19
"Newton";62.858;0.0317;0.4945;0.0221;0.5967;0.9401;"Test";19
"C-SGD";35.265;0.0326;0.4946;0.0145;0.5943;0.9412;"Test";19
"B-SGD";24.657;0.0347;0.4947;0.0141;0.5353;0.8965;"Test";19
"AvaGrad";390.33;0.0372;0.0083;0.0203;-0.009;0.2598;"Full";20
"Fisher";214.494;0.0334;0.0074;0.0132;0.3078;0.7668;"Full";20
"NBWaVE";129.132;0.0315;0.007;0.0132;0.542;0.9036;"Full";20
"CMF";356.825;0.0332;0.0074;0.015;0.1718;0.6893;"Full";20
"NMF";326.017;0.0341;0.0076;0.0138;0.0216;0.7006;"Full";20
"NNLM";142.079;0.0321;0.0072;0.011;0.0196;0.9144;"Full";20
"AIRWLS";135.284;0.0318;0.0071;0.0113;0.6143;0.9509;"Full";20
"Newton";63.183;0.0318;0.0071;0.0123;0.5931;0.95;"Full";20
"C-SGD";35.233;0.0314;0.0071;0.0114;0.5621;0.9156;"Full";20
"B-SGD";24.574;0.0314;0.0071;0.0117;0.4334;0.814;"Full";20
"AvaGrad";390.33;0.0373;0.1467;0.0201;-0.009;0.2598;"Train";20
"Fisher";214.494;0.0332;0.146;0.0102;0.3078;0.7668;"Train";20
"NBWaVE";129.132;0.0305;0.1454;0.0129;0.542;0.9036;"Train";20
"CMF";356.825;0.033;0.146;0.0098;0.1718;0.6893;"Train";20
"NMF";326.017;0.034;0.1462;0.0114;0.0216;0.7006;"Train";20
"NNLM";142.079;0.0319;0.1456;0.0097;0.0196;0.9144;"Train";20
"AIRWLS";135.284;0.0316;0.1456;0.009;0.6143;0.9509;"Train";20
"Newton";63.183;0.0316;0.1456;0.0089;0.5931;0.95;"Train";20
"C-SGD";35.233;0.0306;0.1455;0.0105;0.5621;0.9156;"Train";20
"B-SGD";24.574;0.0297;0.1454;0.0111;0.4334;0.814;"Train";20
"AvaGrad";390.33;0.0371;0.4947;0.0208;-0.009;0.2598;"Test";20
"Fisher";214.494;0.0338;0.4941;0.0219;0.3078;0.7668;"Test";20
"NBWaVE";129.132;0.0343;0.4943;0.014;0.542;0.9036;"Test";20
"CMF";356.825;0.0337;0.4942;0.0296;0.1718;0.6893;"Test";20
"NMF";326.017;0.0345;0.4942;0.0207;0.0216;0.7006;"Test";20
"NNLM";142.079;0.0325;0.4943;0.0146;0.0196;0.9144;"Test";20
"AIRWLS";135.284;0.0325;0.4942;0.0179;0.6143;0.9509;"Test";20
"Newton";63.183;0.0325;0.4942;0.0217;0.5931;0.95;"Test";20
"C-SGD";35.233;0.0336;0.4943;0.0137;0.5621;0.9156;"Test";20
"B-SGD";24.574;0.0363;0.4944;0.0134;0.4334;0.814;"Test";20
"AvaGrad";39.022;0.037;0.0078;0.0225;-0.0103;0.2607;"Full";21
"Fisher";204.472;0.033;0.0069;0.0143;0.3483;0.7771;"Full";21
"NBWaVE";128.616;0.031;0.0065;0.0139;0.5456;0.8897;"Full";21
"CMF";358.682;0.0326;0.0069;0.0145;0.054;0.7149;"Full";21
"NMF";NA;NA;NA;NA;NA;NA;"Full";21
"NNLM";142.472;0.0315;0.0067;0.0116;0.203;0.921;"Full";21
"AIRWLS";134.676;0.0314;0.0066;0.012;0.54;0.9027;"Full";21
"Newton";63.138;0.0314;0.0066;0.0126;0.5403;0.8991;"Full";21
"C-SGD";35.361;0.0309;0.0065;0.0119;0.5465;0.9006;"Full";21
"B-SGD";24.751;0.0307;0.0065;0.0122;0.4449;0.8284;"Full";21
"AvaGrad";39.022;0.037;0.1458;0.0223;-0.0103;0.2607;"Train";21
"Fisher";204.472;0.0327;0.1452;0.0111;0.3483;0.7771;"Train";21
"NBWaVE";128.616;0.03;0.1446;0.0135;0.5456;0.8897;"Train";21
"CMF";358.682;0.0323;0.145;0.0107;0.054;0.7149;"Train";21
"NMF";NA;NA;NA;NA;NA;NA;"Train";21
"NNLM";142.472;0.0313;0.1448;0.0105;0.203;0.921;"Train";21
"AIRWLS";134.676;0.0311;0.1448;0.0098;0.54;0.9027;"Train";21
"Newton";63.138;0.0311;0.1448;0.0098;0.5403;0.8991;"Train";21
"C-SGD";35.361;0.0301;0.1446;0.0112;0.5465;0.9006;"Train";21
"B-SGD";24.751;0.0288;0.1445;0.0116;0.4449;0.8284;"Train";21
"AvaGrad";39.022;0.0372;0.4951;0.0231;-0.0103;0.2607;"Test";21
"Fisher";204.472;0.0337;0.4945;0.0233;0.3483;0.7771;"Test";21
"NBWaVE";128.616;0.0342;0.4947;0.0149;0.5456;0.8897;"Test";21
"CMF";358.682;0.0332;0.4947;0.0257;0.054;0.7149;"Test";21
"NMF";NA;NA;NA;NA;NA;NA;"Test";21
"NNLM";142.472;0.0322;0.4947;0.0147;0.203;0.921;"Test";21
"AIRWLS";134.676;0.0322;0.4946;0.0181;0.54;0.9027;"Test";21
"Newton";63.138;0.0322;0.4946;0.0205;0.5403;0.8991;"Test";21
"C-SGD";35.361;0.0332;0.4947;0.0141;0.5465;0.9006;"Test";21
"B-SGD";24.751;0.0359;0.4948;0.0138;0.4449;0.8284;"Test";21
"AvaGrad";396.745;0.0374;0.0088;0.0206;-0.0182;0.2594;"Full";22
"Fisher";167.825;0.033;0.0078;0.0127;0.3348;0.7597;"Full";22
"NBWaVE";154.715;0.0311;0.0073;0.0123;0.5143;0.8756;"Full";22
"CMF";353.274;0.0327;0.0077;0.0138;0.0592;0.7499;"Full";22
"NMF";NA;NA;NA;NA;NA;NA;"Full";22
"NNLM";142.048;0.0316;0.0075;0.0099;0.123;0.9285;"Full";22
"AIRWLS";135.493;0.0314;0.0074;0.0104;0.5417;0.8881;"Full";22
"Newton";63.357;0.0314;0.0074;0.0113;0.5253;0.8896;"Full";22
"C-SGD";35.415;0.0309;0.0073;0.0103;0.5397;0.8873;"Full";22
"B-SGD";24.68;0.0309;0.0073;0.0105;0.4373;0.8126;"Full";22
"AvaGrad";396.745;0.0374;0.1469;0.0204;-0.0182;0.2594;"Train";22
"Fisher";167.825;0.0328;0.1462;0.0093;0.3348;0.7597;"Train";22
"NBWaVE";154.715;0.0301;0.1455;0.012;0.5143;0.8756;"Train";22
"CMF";353.274;0.0325;0.146;0.0088;0.0592;0.7499;"Train";22
"NMF";NA;NA;NA;NA;NA;NA;"Train";22
"NNLM";142.048;0.0315;0.1457;0.0087;0.123;0.9285;"Train";22
"AIRWLS";135.493;0.0311;0.1457;0.0081;0.5417;0.8881;"Train";22
"Newton";63.357;0.0311;0.1457;0.0081;0.5253;0.8896;"Train";22
"C-SGD";35.415;0.0301;0.1455;0.0095;0.5397;0.8873;"Train";22
"B-SGD";24.68;0.0294;0.1455;0.0099;0.4373;0.8126;"Train";22
"AvaGrad";396.745;0.0375;0.4952;0.0213;-0.0182;0.2594;"Test";22
"Fisher";167.825;0.0336;0.4945;0.0224;0.3348;0.7597;"Test";22
"NBWaVE";154.715;0.034;0.4947;0.0131;0.5143;0.8756;"Test";22
"CMF";353.274;0.0334;0.4948;0.028;0.0592;0.7499;"Test";22
"NMF";NA;NA;NA;NA;NA;NA;"Test";22
"NNLM";142.048;0.0321;0.4947;0.0135;0.123;0.9285;"Test";22
"AIRWLS";135.493;0.032;0.4947;0.0169;0.5417;0.8881;"Test";22
"Newton";63.357;0.0321;0.4946;0.0203;0.5253;0.8896;"Test";22
"C-SGD";35.415;0.0331;0.4947;0.0125;0.5397;0.8873;"Test";22
"B-SGD";24.68;0.0351;0.4948;0.0122;0.4373;0.8126;"Test";22
"AvaGrad";384.299;0.0383;0.0077;0.0232;-0.013;0.2615;"Full";23
"Fisher";172.503;0.0341;0.0068;0.0142;0.3192;0.7704;"Full";23
"NBWaVE";129.838;0.0321;0.0064;0.0137;0.5331;0.8921;"Full";23
"CMF";357.539;0.0337;0.0068;0.0149;0.2357;0.8098;"Full";23
"NMF";325.827;0.0346;0.0069;0.0144;0.0552;0.7781;"Full";23
"NNLM";142.42;0.0326;0.0066;0.0113;0.1859;0.9588;"Full";23
"AIRWLS";135.336;0.0324;0.0065;0.0115;0.5433;0.9076;"Full";23
"Newton";62.933;0.0324;0.0065;0.0122;0.5385;0.9103;"Full";23
"C-SGD";35.273;0.0319;0.0064;0.0117;0.5078;0.8601;"Full";23
"B-SGD";24.623;0.0317;0.0064;0.0119;0.4445;0.824;"Full";23
"AvaGrad";384.299;0.0382;0.146;0.0229;-0.013;0.2615;"Train";23
"Fisher";172.503;0.0338;0.1454;0.0105;0.3192;0.7704;"Train";23
"NBWaVE";129.838;0.0309;0.1448;0.0133;0.5331;0.8921;"Train";23
"CMF";357.539;0.0333;0.1452;0.01;0.2357;0.8098;"Train";23
"NMF";325.827;0.0343;0.1455;0.0113;0.0552;0.7781;"Train";23
"NNLM";142.42;0.0323;0.1449;0.0099;0.1859;0.9588;"Train";23
"AIRWLS";135.336;0.0321;0.145;0.0092;0.5433;0.9076;"Train";23
"Newton";62.933;0.032;0.145;0.0092;0.5385;0.9103;"Train";23
"C-SGD";35.273;0.031;0.1448;0.0109;0.5078;0.8601;"Train";23
"B-SGD";24.623;0.0299;0.1447;0.0112;0.4445;0.824;"Train";23
"AvaGrad";384.299;0.0386;0.4946;0.0241;-0.013;0.2615;"Test";23
"Fisher";172.503;0.0349;0.494;0.0248;0.3192;0.7704;"Test";23
